created_date,created_time,text,replies,retweets,favorites
01/18/17,12:34:00 PM,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed &amp; others that jobs are coming back...",5458,10085,47454
01/18/17,11:53:00 AM,Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,4546,5608,37027
01/17/17,7:58:00 PM,"RT @EricTrump: Thank you to @GolfDigest for this incredible feature! ""Golfer-in-Chief"" @RealDonaldTrump https://t.co/vpdY4jNbI4 https://t.c  _",7864,8988,40851
01/17/17,7:36:00 PM,"RT @MoskowitzEva: .@BetsyDeVos has the talent, commitment, and leadership capacity to revitalize our public schools and deliver the promise  _",6790,6802,27729
01/17/17,5:55:00 PM,Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!,13382,21300,102695
01/17/17,5:36:00 PM,"""How Trump Won--And How The Media Missed It"" https://t.co/Hfab41h65X",10949,11335,42175
01/17/17,2:52:00 PM,"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP",13595,13842,63200
01/17/17,2:46:00 PM,"John Lewis said about my inauguration, ""It will be the first one that I've missed."" WRONG (or lie)! He boycotted Bush 43 also because he...",12847,16082,65913
01/17/17,2:36:00 PM,"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff.""",8474,10326,55450
01/17/17,2:30:00 PM,"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....",9047,10945,58271
01/17/17,1:11:00 PM,"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.",27952,24189,105162
01/17/17,1:05:00 PM,"People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!",22416,24708,119150
01/17/17,2:08:00 AM,"""@drgoodspine: @realDonaldTrump @Ivanka Trump is great, a woman with real character and class.""",10687,8145,46269
01/17/17,1:49:00 AM,"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!",14489,11410,57220
01/17/17,1:42:00 AM,"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!",9742,12472,60349
01/16/17,1:54:00 PM,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,24938,37425,159434
01/16/17,12:29:00 AM,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",19223,13879,57953
01/16/17,12:16:00 AM,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",8092,11348,44604
01/15/17,10:46:00 PM,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",49935,18635,83502
01/15/17,8:13:00 PM,"about that...Those Intelligence chiefs made a mistake here, &amp; when people make mistakes, they should APOLOGIZE."" Media should also apologize",25071,15175,69410
01/15/17,8:04:00 PM,"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...",7930,15964,68737
01/15/17,7:00:00 PM,"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!",35445,29214,126128
01/15/17,2:02:00 PM,"will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!",14765,15078,77208
01/15/17,1:59:00 PM,"The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation, that number..",16902,15993,78035
01/15/17,1:58:00 AM,"Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!",33189,24855,119564
01/15/17,12:22:00 AM,Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,31272,21885,94042
01/14/17,1:14:00 PM,"INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS ""A COMPLETE FRAUD!""  @OANN",30158,18822,67345
01/14/17,1:07:00 PM,"mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk - no action or results. Sad!",25402,16427,75807
01/14/17,12:50:00 PM,"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......",31580,20832,86726
01/13/17,5:42:00 PM,"A beautiful funeral today for a real NYC hero, Detective Steven McDonald. Our law enforcement community has my complete and total support.",8624,20980,108011
01/13/17,11:33:00 AM,"The ""Unaffordable"" Care Act will soon be history!",38340,29681,127796
01/13/17,11:25:00 AM,have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,18215,13298,66232
01/13/17,11:22:00 AM,What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,8401,12612,57159
01/13/17,11:16:00 AM,"released by ""Intelligence"" even knowing there is no proof, and never will be. My people will have a full report on hacking within 90 days!",10783,12127,53242
01/13/17,11:11:00 AM,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",14502,12377,53729
01/13/17,11:05:00 AM,It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,10650,17124,71431
01/13/17,10:49:00 AM,"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",8937,16481,79902
01/12/17,5:41:00 PM,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,21242,19112,84791
01/12/17,2:22:00 PM,.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,36257,34808,125709
01/12/17,1:50:00 PM,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,19599,21278,91426
01/12/17,12:23:00 PM,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",18480,16989,70634
01/12/17,4:24:00 AM,"""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!    _    _    _  Thank you President-Elect Donald Trump!!! So proud of you!!!!"" THANKS!",7602,9313,51504
01/12/17,4:01:00 AM,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,31874,27669,115782
01/11/17,12:48:00 PM,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",60545,31878,107251
01/11/17,12:44:00 PM,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",28699,28287,113468
01/11/17,12:31:00 PM,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",31793,23897,84945
01/11/17,12:13:00 PM,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",21967,17407,65242
01/11/17,1:35:00 AM,RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D,7745,11058,31405
01/11/17,1:19:00 AM,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,50258,28856,92442
01/10/17,8:50:00 PM,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,5700,11697,48984
1/9/2017  1,12:32:00 PM,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,15643,24722,122128
1/9/2017  2,:16:00 PM,Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,11486,23137,108239
1/9/2017  2,:14:00 PM,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",9642,23069,99601
1/9/2017  1,1:43:00 AM,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",23612,15850,68092
1/9/2017  1,1:36:00 AM,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",35759,21121,82979
1/9/2017  1,1:27:00 AM,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",69305,37076,121587
1/9/2017  1,1:17:00 AM,Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,6508,7244,37198
1/9/2017  4,:05:00 AM,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,29639,18940,76663
1/8/2017  6,:56:00 PM,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",22972,20462,73100
1/8/2017  4,:57:00 PM,"RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #  _",6096,6647,24742
1/8/2017  4,:46:00 PM,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,18499,17849,57417
1/8/2017  4,:39:00 PM,"""@FoxNews: ""We certainly don _t want intelligence interfering with politics and we don _t want politics interfe  _ https://t.co/bwDjEg1d7S""",6376,7981,34654
1/8/2017  2,:07:00 AM,"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",10745,17048,84082
1/7/2017  1,1:54:00 PM,Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star,5860,12093,64420
1/7/2017  3,:21:00 PM,"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",17223,16086,68960
1/7/2017  3,:10:00 PM,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",12909,18420,77173
1/7/2017  3,:02:00 PM,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",26475,29032,99456
1/7/2017  1,2:03:00 PM,Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!,24149,19548,82852
1/7/2017  1,1:56:00 AM,Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!,17094,18065,67967
1/7/2017  3,:53:00 AM,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,21466,16337,66822
1/6/2017  7,:30:00 PM,Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,10095,21970,94890
1/6/2017  4,:51:00 PM,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,26135,25757,91272
1/6/2017  2,:18:00 PM,"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",7974,6415,34489
1/6/2017  1,2:42:00 PM,"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",17512,8729,40388
1/6/2017  1,2:34:00 PM,"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",17125,9245,38417
1/6/2017  1,2:05:00 PM,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",15475,14256,65335
1/6/2017  1,1:45:00 AM,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,6193,8213,41010
1/6/2017  1,1:39:00 AM,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......,7949,10476,50720
